,user_id,setup_cluster,user_preference,user_behavior
4061,284366186239267,8,Multipages,Weekday Nighttime
4062,284400937462181,1,Limited interest,Weekday Nighttime
4063,284404397135665,3,Page 2,No preference
4064,284498082106440,4,Page 2,Weekday Daytime
4065,284566348546255,10,Multipages,Weekday
4066,284589815466468,8,Limited interest,Weekend Nighttime
4067,284629366347726,1,Limited interest,Weekday Daytime
4068,284657883696033,1,Multipages,Weekday Daytime
4069,284685483231934,6,Multipages,Weekday Nighttime
4070,284802961349789,4,Multipages,No preference
4071,284820894415338,2,Page 6,Weekday Daytime
4072,284868383436130,7,Multipages,Nighttime
4073,284886024087424,5,Page 3,Weekday Daytime
4074,284953522728800,9,Multipages,Weekday Daytime
4075,284974555170338,4,Limited interest,Nighttime
4076,284989115260576,6,Multipages,Weekday
4077,284998521500344,4,Page 2,Weekday Daytime
4078,285106294598116,7,Limited interest,Weekday Daytime
4079,285115048624841,1,Multipages,Weekday Nighttime
4080,285147148384655,6,Multipages,Weekday Nighttime
4081,285224816258962,6,Page 6,Weekday Daytime
4082,285339009267135,6,Page 3,No preference
4083,285342414410223,4,Multipages,Weekday Nighttime
4084,285348150972294,11,Limited interest,Weekend
4085,285384813252564,3,Page 1,Weekday Daytime
4086,285416350099341,0,Multipages,Weekday
4087,285475738260009,4,Multipages,No preference
4088,285551834131584,4,Multipages,Nighttime
4089,285614254436320,3,Limited interest,Weekday
4090,285671976830873,6,Multipages,No preference
4091,285690348028674,4,Page 4,Weekday
4092,285732478985881,1,Page 1,Weekday Daytime
4093,285763487349968,4,Page 5,Weekday Nighttime
4094,285860506175981,7,Page 2,Weekend Nighttime
4095,285869101936736,4,Multipages,Weekday Nighttime
4096,286017392010001,4,Multipages,Weekday Nighttime
4097,286021743519666,9,Page 5,Weekday Nighttime
4098,286038764218395,3,Multipages,Weekday Nighttime
4099,286087983189925,4,Limited interest,Weekend Daytime
4100,286115549581866,1,Page 1,Weekday Nighttime
4101,286118035428211,1,Multipages,Weekday
4102,286140945760127,4,Multipages,Weekend
4103,286182907919574,5,Limited interest,Weekday Nighttime
4104,286254154550584,3,Limited interest,Weekday Daytime
4105,286269543037052,4,Page 3,Weekday Daytime
4106,286278798195601,5,Page 1,Weekday Nighttime
4107,286287475163017,1,Page 4,Weekday Daytime
4108,286336671520062,10,Page 1,Weekday Nighttime
4109,286424186892665,8,Page 2,Weekend Daytime
4110,286448806514657,6,Multipages,Weekday
4111,286522738991471,10,Multipages,Weekday Daytime
4112,286540187101211,2,Limited interest,Weekend Nighttime
4113,286544064919785,4,Limited interest,Weekend
4114,286549617527030,1,Page 2,Weekend Nighttime
4115,286560968647134,4,Limited interest,Weekday Daytime
4116,286600318956092,6,Multipages,Weekday Daytime
4117,286612337013116,5,Page 2,Weekday Daytime
4118,286613771504029,11,Multipages,Weekday
4119,286616830490069,0,Multipages,Daytime
4120,286678705540360,3,Page 3,Weekday
4121,286685935771007,1,Multipages,Weekday Daytime
4122,286698203201547,6,Multipages,Weekday Daytime
4123,286705220969327,7,Page 5,Weekend Nighttime
4124,286705299742267,6,Page 5,Weekday Nighttime
4125,286848414586508,6,Multipages,Weekday
4126,286995028479169,2,Limited interest,Weekday
4127,287142343741632,4,Page 3,No preference
4128,287190192254236,5,Page 1,Weekday Daytime
4129,287256021720065,10,Page 2,Weekday Daytime
4130,287275092498668,3,Page 3,No preference
4131,287301100814496,9,Multipages,Weekday Daytime
4132,287401892344953,8,Limited interest,Weekday Nighttime
4133,287528274928743,3,Multipages,Weekday Daytime
4134,287559499042307,7,Page 4,Weekday
4135,287608739058992,3,Multipages,Weekday Nighttime
4136,287810749353262,2,Page 5,Weekday Nighttime
4137,287835558232053,4,Page 4,Weekday Daytime
4138,287865474928795,0,Multipages,Weekday Nighttime
4139,287939291939342,3,Page 5,Weekday Nighttime
4140,287953233766112,10,Multipages,No preference
4141,287956369146244,6,Page 1,Weekday Daytime
4142,287996962003664,10,Page 5,Weekday Nighttime
4143,288052321767696,10,Multipages,Weekday
4144,288060768698805,11,Multipages,Nighttime
4145,288151052562577,7,Page 1,Weekday
4146,288243594028019,2,Multipages,No preference
4147,288400654526482,3,Page 1,Weekday Daytime
4148,288603483348263,5,Page 2,Weekday Nighttime
4149,288613693411871,1,Multipages,Weekday Nighttime
4150,288718664830149,4,Page 3,Weekday Daytime
4151,288845938828669,10,Page 3,Weekday Nighttime
4152,288969552375386,9,Multipages,No preference
4153,288999635155014,1,Multipages,Weekday
4154,289004920431816,2,Page 1,Daytime
4155,289088825542965,4,Page 2,Daytime
4156,289115874994242,6,Page 3,Weekend Nighttime
4157,289135065626378,3,Page 5,Weekday Nighttime
4158,289155002506206,1,Page 5,Weekday Daytime
4159,289184237881208,3,Limited interest,Weekday Nighttime
4160,289242677224486,3,Page 2,Weekday Nighttime
4161,289293465184564,10,Multipages,Weekday Daytime
4162,289311919568783,10,Multipages,Weekday
4163,289381315286358,1,Limited interest,Daytime
4164,289460200080808,6,Multipages,Weekday Nighttime
4165,289498820556266,2,Multipages,Weekday
4166,289522627786846,6,Page 3,Weekday
4167,289547825978298,5,Page 4,Daytime
4168,289587321229685,9,Multipages,Weekday
4169,289605250506060,8,Multipages,Weekday
4170,289646104168222,10,Multipages,Weekend
4171,289852783524152,8,Page 2,Weekday Nighttime
4172,289860419660750,7,Limited interest,Weekday
4173,289863392641280,2,Multipages,Weekday
4174,289921958369381,5,Page 1,Weekday Daytime
4175,290022928780361,2,Limited interest,Weekday Daytime
4176,290140553030246,8,Limited interest,Nighttime
4177,290148926648019,3,Multipages,Weekday
4178,290164359659288,1,Page 2,Weekend Nighttime
4179,290266268978580,3,Multipages,Weekday Daytime
4180,290270125262841,5,Page 3,Weekend
4181,290364102882352,1,Limited interest,Weekday
4182,290365962920834,3,Page 1,Weekday
4183,290490844773087,4,Multipages,No preference
4184,290516197089951,0,Page 4,Weekday Daytime
4185,290554754286771,1,Page 6,Weekend Nighttime
4186,290555124440493,4,Page 2,Weekend Nighttime
4187,290560786260474,0,Multipages,Nighttime
4188,290630773169866,2,Page 1,Weekday Nighttime
4189,290638935811075,4,Multipages,Nighttime
4190,290656643680055,0,Page 4,Nighttime
4191,290676958037090,6,Page 2,Weekday Nighttime
4192,290687332549060,4,Page 1,Daytime
4193,290719950365176,5,Multipages,Weekday Daytime
4194,290753570392236,2,Page 6,Weekday Nighttime
4195,290766177782232,2,Multipages,Weekend Nighttime
4196,290768005666335,0,Page 5,Weekday Nighttime
4197,290884123747834,11,Multipages,Weekday Nighttime
4198,290918148471250,0,Page 3,Weekday Nighttime
4199,290926116044854,4,Page 4,Nighttime
4200,290929934862746,0,Multipages,Weekday Nighttime
4201,290978607069492,7,Page 4,Nighttime
4202,290985613602031,10,Limited interest,Daytime
4203,290990240968363,9,Page 3,Weekday Nighttime
4204,291114791918497,8,Multipages,No preference
4205,291122015133891,6,Page 6,No preference
4206,291169017305464,7,Page 2,Weekday
4207,291181268707630,6,Multipages,Weekday Nighttime
4208,291279417925471,6,Multipages,No preference
4209,291298146941268,1,Multipages,Weekday Nighttime
4210,291403623243589,1,Multipages,Weekend
4211,291457127087111,0,Page 3,Weekday Daytime
4212,291528860283743,6,Page 4,Daytime
4213,291537923499254,1,Page 1,Weekday Daytime
4214,291539883383808,4,Limited interest,Weekday Nighttime
4215,291549151589640,4,Page 4,Weekday
4216,291561927924985,10,Page 6,Weekday Nighttime
4217,291564581994745,3,Page 4,Weekend Daytime
4218,291564927879868,4,Page 2,Nighttime
4219,291567643133364,4,Page 2,Weekend Daytime
4220,291632310284253,6,Multipages,No preference
4221,291649255234298,4,Multipages,Nighttime
4222,291746452218840,6,Page 2,Weekday Daytime
4223,291805500887915,5,Limited interest,Weekend Daytime
4224,291856172529381,0,Page 1,Weekday Daytime
4225,291860197161639,2,Multipages,Weekday
4226,291861900298461,7,Multipages,No preference
4227,291897492337795,4,Multipages,Weekday Nighttime
4228,291904030640950,4,Multipages,Weekday Daytime
4229,291912570293981,6,Multipages,Weekend
4230,292107796888448,4,Page 6,Weekday Daytime
4231,292183781087149,6,Page 2,Weekend
4232,292243788461610,10,Page 3,Weekday Nighttime
4233,292316772359606,4,Page 2,No preference
4234,292341352884712,4,Page 3,Weekday Nighttime
4235,292393297721650,8,Multipages,Weekday
4236,292400279203977,0,Page 4,Daytime
4237,292421268610457,8,Multipages,Daytime
4238,292476188990120,4,Page 1,Weekday Nighttime
4239,292573616089734,4,Page 6,Weekend Nighttime
4240,292584643359260,4,Multipages,No preference
4241,292778408751276,8,Page 2,No preference
4242,292810197971171,5,Multipages,No preference
4243,292817684237880,2,Page 2,Weekend
4244,292833066727899,9,Page 6,No preference
4245,292834813100603,5,Limited interest,Nighttime
4246,292849333593721,2,Limited interest,Weekday Daytime
4247,293002720963052,0,Page 1,Daytime
4248,293088561613241,5,Limited interest,Weekday Nighttime
4249,293147267387530,6,Page 2,Weekday Nighttime
4250,293207547038124,3,Page 2,Weekday
4251,293238448823704,3,Page 4,Nighttime
4252,293373085917601,0,Page 4,Nighttime
4253,293416590633317,10,Multipages,Weekday
4254,293421267580200,0,Multipages,Weekday Nighttime
4255,293439746595936,6,Page 5,Nighttime
4256,293472075582170,4,Limited interest,Weekday Nighttime
4257,293490985368383,4,Page 4,Weekend Daytime
4258,293559566175371,2,Multipages,No preference
4259,293640353001178,1,Limited interest,Weekday Nighttime
4260,293702475077541,1,Page 1,Weekday
4261,293743206118346,7,Page 2,Weekday
4262,293753035851045,10,Page 4,Weekday Daytime
4263,293822805241222,3,Multipages,Weekday
4264,293825555152011,4,Multipages,Weekday Daytime
4265,293843968544952,10,Page 2,Weekday
4266,293938316567557,4,Multipages,Weekday Nighttime
4267,293958664189913,1,Page 1,Weekday Nighttime
4268,293985894433253,1,Page 3,Weekday Nighttime
4269,294035147490653,9,Page 5,Weekday Daytime
4270,294086058226673,7,Page 5,Weekday Nighttime
4271,294226523699244,4,Page 4,Weekday Daytime
4272,294449075414128,9,Multipages,No preference
4273,294466731049084,3,Limited interest,Weekday Daytime
4274,294473043049763,5,Multipages,Weekday
4275,294474803083380,3,Page 6,Weekday Nighttime
4276,294534775415500,10,Page 2,Weekday Nighttime
4277,294594585264230,6,Limited interest,Weekend Nighttime
4278,294594741516814,11,Multipages,Weekend Nighttime
4279,294598310198551,0,Limited interest,Nighttime
4280,294605966485038,4,Limited interest,Weekday Nighttime
4281,294635854948356,4,Page 2,Weekend Nighttime
4282,294675842327518,1,Limited interest,Weekday
4283,294739580899358,10,Page 3,Weekday Nighttime
4284,294805176870292,9,Page 6,Weekday Nighttime
4285,294862524575311,6,Limited interest,Weekday Daytime
4286,294864013220876,0,Page 6,Weekday Nighttime
4287,294893520905053,4,Page 1,Weekday
4288,295016192847346,0,Multipages,Weekday Nighttime
4289,295019577796817,1,Page 5,Weekday Nighttime
4290,295020251300466,3,Page 5,Weekend
4291,295067110627942,7,Page 6,Weekday Daytime
4292,295121989036048,6,Page 3,Weekday Daytime
4293,295146471394518,6,Multipages,Weekday Nighttime
4294,295160110313269,8,Multipages,Weekday Daytime
4295,295192544207714,5,Limited interest,Weekday
4296,295220367418490,9,Multipages,No preference
4297,295290069222794,4,Page 6,Weekday Nighttime
4298,295301892371856,0,Page 1,Weekday Daytime
4299,295370701559940,1,Page 4,No preference
4300,295447368282771,7,Page 6,Weekday Daytime
4301,295520025388546,1,Multipages,Nighttime
4302,295563220477361,7,Multipages,No preference
4303,295586068048091,4,Page 5,Weekday Daytime
4304,295623260207611,7,Page 2,Weekday Nighttime
4305,295658537847018,1,Page 4,Daytime
4306,295742527382831,8,Page 1,Weekday Nighttime
4307,295830626201902,4,Page 2,No preference
4308,295935588279918,1,Page 5,Weekday Nighttime
4309,295936572076462,2,Multipages,Weekday
4310,295953048145632,0,Multipages,Weekday
4311,295982094359266,1,Multipages,Weekday
4312,296137690655407,4,Page 4,Weekday Daytime
4313,296167708179257,6,Multipages,Weekday
4314,296168319295556,4,Multipages,Weekday
4315,296208718407598,2,Page 3,No preference
4316,296217113924038,9,Page 2,Weekend
4317,296221518860312,1,Page 4,Weekday
4318,296238491830101,6,Page 2,Weekday Nighttime
4319,296271421957850,10,Page 2,Daytime
4320,296335316551923,1,Page 5,Weekday Daytime
4321,296370408883796,4,Limited interest,Weekday Nighttime
4322,296414060809732,4,Multipages,No preference
4323,296525043029697,9,Multipages,No preference
4324,296559179115461,1,Multipages,Weekday Nighttime
4325,296676632562580,4,Page 1,Weekday Nighttime
4326,296731096814625,2,Page 2,Weekday Daytime
4327,296757734081802,5,Limited interest,Weekend Nighttime
4328,296779540769797,3,Multipages,No preference
4329,296785228751184,4,Page 4,Weekday Daytime
4330,296786451106099,1,Page 5,Weekend Daytime
4331,296807557715097,1,Page 4,Nighttime
4332,296863769458583,4,Page 3,Weekday
4333,296882336334721,0,Limited interest,Weekday Daytime
4334,296912243873332,1,Page 5,Weekday Daytime
4335,296935243504567,4,Multipages,Weekday Daytime
4336,296941126013300,5,Multipages,Weekday
4337,296982413273233,5,Page 5,Weekday Daytime
4338,297009916612890,4,Limited interest,Weekday Daytime
4339,297012011601364,5,Multipages,Weekday
4340,297054698586577,4,Multipages,No preference
4341,297163551145581,2,Page 1,Nighttime
4342,297167259223131,10,Limited interest,No preference
4343,297205011632130,10,Page 5,Weekday
4344,297206037013246,5,Multipages,Daytime
4345,297206821162765,1,Page 5,Weekday
4346,297231287090348,1,Page 4,Weekday Nighttime
4347,297257773945627,10,Page 6,No preference
4348,297265103182996,6,Multipages,Weekend
4349,297302027092490,1,Multipages,No preference
4350,297318687711296,9,Multipages,Weekday Nighttime
4351,297349501003675,11,Multipages,Weekday
4352,297489250334072,6,Multipages,Daytime
4353,297593384788435,3,Multipages,Weekday Nighttime
4354,297616034115639,7,Multipages,Weekday Nighttime
4355,297634696111083,1,Limited interest,Weekday
4356,297647815056181,4,Page 6,Nighttime
4357,297713586828348,2,Page 1,No preference
4358,297717866369190,9,Multipages,Weekday
4359,297748806163018,1,Limited interest,Daytime
4360,297750419386932,4,Multipages,Weekday
4361,297948042115703,1,Page 3,Weekday Daytime
4362,297951941723980,3,Page 1,Weekday Nighttime
4363,297971984374551,1,Page 5,Weekday Daytime
4364,297979321413453,0,Multipages,Weekday
4365,298068977421911,3,Page 4,Weekday Nighttime
4366,298076709865185,1,Limited interest,Daytime
4367,298090455252218,8,Page 2,Weekday Nighttime
4368,298105136457348,6,Page 6,Weekend Nighttime
4369,298251349623733,5,Multipages,Weekday Daytime
4370,298326962145217,0,Page 2,No preference
4371,298382924474015,5,Multipages,Weekday
4372,298397794307612,10,Page 6,Weekday Daytime
4373,298453815154445,10,Page 4,Weekend Nighttime
4374,298493455229493,7,Multipages,Weekend Daytime
4375,298508134124793,6,Multipages,Weekday Daytime
4376,298563053305597,6,Page 2,Weekday Daytime
4377,298605393433086,9,Limited interest,Weekday Daytime
4378,298686714160695,6,Page 4,Weekday Nighttime
4379,298750571676110,4,Multipages,Weekday Daytime
4380,298752563248910,0,Page 5,Nighttime
4381,298775402674212,5,Page 5,Weekday Nighttime
4382,298793373283078,1,Multipages,Daytime
4383,298795586298403,6,Page 2,Weekend Nighttime
4384,298837375028185,6,Multipages,Weekday
4385,298956792348902,0,Page 2,Weekday Nighttime
4386,298979935536535,0,Multipages,Weekday
4387,298995663885558,3,Page 2,Weekday
4388,299064010832178,0,Limited interest,Weekday
4389,299105205442514,6,Page 4,Weekday Daytime
4390,299117112703831,3,Multipages,Weekday Daytime
4391,299156000249235,6,Multipages,Weekday Nighttime
4392,299169750112339,6,Multipages,Weekend Daytime
4393,299223640764045,1,Multipages,Weekend Daytime
4394,299255261438778,7,Page 1,Weekday Nighttime
4395,299262125324146,7,Multipages,Weekday
4396,299278106031969,4,Limited interest,No preference
4397,299327950751394,3,Page 6,Nighttime
4398,299362454670098,3,Page 2,Weekday Nighttime
4399,299481211300400,9,Limited interest,Weekday Daytime
4400,299538757734614,4,Page 6,Weekday Daytime
4401,299551664585346,4,Limited interest,Weekend Nighttime
4402,299552884131261,9,Multipages,Weekday
4403,299565827542425,3,Page 1,No preference
4404,299647772046614,2,Multipages,Weekend Nighttime
4405,299683018135599,1,Page 5,Weekday Daytime
4406,299735802958326,7,Page 4,Weekday Daytime
4407,299750187391690,4,Page 6,Weekday Nighttime
4408,299789502504794,3,Page 1,Weekday
4409,299830004736128,10,Multipages,Weekday
4410,299891529155945,6,Page 2,Weekend Daytime
4411,299923706926487,6,Page 1,Weekday Nighttime
4412,300019008161272,1,Page 2,Daytime
4413,300059574831224,0,Multipages,Weekday Daytime
4414,300064675365563,5,Multipages,Weekday
4415,300221093764427,7,Multipages,Nighttime
4416,300262129518346,7,Page 2,Weekend Nighttime
4417,300451559058602,0,Page 2,Weekday Nighttime
4418,300507794954114,4,Multipages,Weekday Daytime
4419,300519784424046,2,Page 4,Weekday Daytime
4420,300721552850116,0,Page 4,Weekend Daytime
4421,300731115092578,5,Multipages,Weekday Nighttime
4422,300785345462252,3,Page 5,Daytime
4423,300807171165643,5,Limited interest,Weekday
4424,300827734939296,9,Limited interest,Weekday
4425,300853856426431,1,Page 3,Weekday Daytime
4426,300861584524846,1,Page 1,Nighttime
4427,300876561195292,11,Page 3,Weekend Nighttime
4428,300948649464323,6,Page 6,Weekend Daytime
4429,300990862051961,0,Multipages,Weekday Nighttime
4430,301018555991047,0,Multipages,Weekday
4431,301088709955179,6,Page 1,Weekday Nighttime
4432,301311585543987,1,Page 2,Weekend Nighttime
